date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:34:26	24504/24504	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2004%20May%202024%2000:28:03%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/engo-scripts.js?v=42725308662159695231635150755	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/18/assets/engo-scripts6cd1.js	(from https://eurotas-demo.myshopify.com/?_ab=0&_fd=0&_sc=1)
15:34:27	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20May%202024%2009:49:26%20GMT	http://eurotas-demo.myshopify.com/cdn/shop/files/popup-img.jpg?v=1613771037	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/files/popup-img216c.jpg	(from https://eurotas-demo.myshopify.com/?_ab=0&_fd=0&_sc=1)
15:34:27	103847/103847	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:8a274a23a60a01e154c720c19b6437bb%22	https://eurotas-demo.myshopify.com/cart	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cart.html	(from https://eurotas-demo.myshopify.com/?_ab=0&_fd=0&_sc=1)
15:34:29	37626/37626	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20May%202024%2009:49:27%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/files/popup-img.jpg?v=1613771037	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/files/popup-img216c.jpg	(from https://eurotas-demo.myshopify.com/?_ab=0&_fd=0&_sc=1)
15:34:29	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2008%20May%202024%2009:49:29%20GMT	https://eurotas-demo.myshopify.com/products/air-jordan-xxxiii?variant=19868461793334/?_ab=0&_fd=0&_sc=1&preview_theme_id=75346116662	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/products/air-jordan-xxxiii68c3	(from https://eurotas-demo.myshopify.com/)
15:34:30	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2008%20May%202024%2009:49:30%20GMT	https://eurotas-demo.myshopify.com/products/air-jordan-xxxiii?variant=19868461793334/?_ab=0&_fd=0&_sc=1&preview_theme_id=75346116662	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/products/air-jordan-xxxiii68c3	(from https://eurotas-demo.myshopify.com/)
15:34:31	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20May%202024%2009:49:31%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/icons.eot?50401	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/18/assets/iconscb24.eot	(from https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/timber.scss.css?v=50630386324334466081656107945)
15:34:31	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20May%202024%2009:49:31%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/icons.woff?50401	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/18/assets/iconscb24.woff	(from https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/timber.scss.css?v=50630386324334466081656107945)
15:34:32	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20May%202024%2009:49:32%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/icons.ttf?50401	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/18/assets/iconscb24.ttf	(from https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/timber.scss.css?v=50630386324334466081656107945)
15:34:32	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20May%202024%2009:49:32%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/icons.svg?50401	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/18/assets/iconscb24.svg	(from https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/timber.scss.css?v=50630386324334466081656107945)
15:34:33	55820/55820	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2008%20May%202024%2009:49:33%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/Linearicons-Free.eot?w118d	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/18/assets/Linearicons-Free54e9.eot	(from https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/linearicons.css?v=144254328223744494971569321409)
15:34:34	55820/55820	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2008%20May%202024%2009:49:33%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/Linearicons-Free.eot?	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/18/assets/Linearicons-Freed41d.eot	(from https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/linearicons.css?v=144254328223744494971569321409)
15:34:34	21780/21780	---M--	200	added ('OK')	font/woff2	date:Sat,%2004%20May%202024%2001:00:47%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/Linearicons-Free.woff2?w118d	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/18/assets/Linearicons-Free54e9.woff2	(from https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/linearicons.css?v=144254328223744494971569321409)
15:34:38	21804/21804	---M--	200	added ('OK')	font/woff2	date:Wed,%2008%20May%202024%2009:49:34%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/Linearicons-Free.woff?w118d	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/18/assets/Linearicons-Free54e9.woff	(from https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/linearicons.css?v=144254328223744494971569321409)
15:34:39	21804/21804	---M--	200	added ('OK')	font/woff2	date:Wed,%2008%20May%202024%2009:49:38%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/Linearicons-Free.ttf?w118d	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/18/assets/Linearicons-Free54e9.ttf	(from https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/linearicons.css?v=144254328223744494971569321409)
15:34:39	205847/205847	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2008%20May%202024%2009:49:39%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/Linearicons-Free.svg?w118d	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/18/assets/Linearicons-Free54e9.svg	(from https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/linearicons.css?v=144254328223744494971569321409)
15:34:40	78748/78748	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2008%20May%202024%2009:49:40%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/themify.eot?-fvbane	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/18/assets/themify9f24.eot	(from https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/themify-icons.css?v=17828378678609318721569321414)
15:34:41	78748/78748	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2008%20May%202024%2009:49:41%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/themify.eot?	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/18/assets/themifyd41d.eot	(from https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/themify-icons.css?v=17828378678609318721569321414)
15:34:41	30228/30228	---M--	200	added ('OK')	font/woff2	date:Sat,%2004%20May%202024%2001:00:47%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/themify.woff?-fvbane	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/18/assets/themify9f24.woff	(from https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/themify-icons.css?v=17828378678609318721569321414)
15:34:42	35388/35388	---M--	200	added ('OK')	font/woff2	date:Wed,%2008%20May%202024%2009:49:42%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/themify.ttf?-fvbane	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/18/assets/themify9f24.ttf	(from https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/themify-icons.css?v=17828378678609318721569321414)
15:34:43	234269/234269	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2008%20May%202024%2009:49:42%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/themify.svg?-fvbane	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/18/assets/themify9f24.svg	(from https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/themify-icons.css?v=17828378678609318721569321414)
15:34:43	16110/16110	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2008%20May%202024%2009:49:43%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/linea-ecommerce-10.eot	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/18/assets/linea-ecommerce-10.eot	(from https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/linea-ecommerce10.css?v=46937253256390999961569321409)
15:34:44	16110/16110	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2008%20May%202024%2009:49:43%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/linea-ecommerce-10.eot?	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/18/assets/linea-ecommerce-10d41d.eot	(from https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/linea-ecommerce10.css?v=46937253256390999961569321409)
15:34:44	5012/5012	---M--	200	added ('OK')	font/woff2	date:Wed,%2008%20May%202024%2009:38:48%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/linea-ecommerce-10.woff	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/18/assets/linea-ecommerce-10.woff	(from https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/linea-ecommerce10.css?v=46937253256390999961569321409)
15:34:44	4572/4572	---M--	200	added ('OK')	font/woff2	date:Wed,%2008%20May%202024%2009:49:44%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/linea-ecommerce-10.ttf	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/18/assets/linea-ecommerce-10.ttf	(from https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/linea-ecommerce10.css?v=46937253256390999961569321409)
15:34:45	37104/37104	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2008%20May%202024%2009:49:45%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/linea-ecommerce-10.svg	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/18/assets/linea-ecommerce-10.svg	(from https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/linea-ecommerce10.css?v=46937253256390999961569321409)
15:34:46	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2008%20May%202024%2009:49:45%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/18/assets/fontawesome-webfont3e6e.eot	(from https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/font-awesome.min.css?v=21869632697367095781569321399)
15:34:46	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2008%20May%202024%2009:49:46%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/fontawesome-webfont.eot?	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/18/assets/fontawesome-webfontd41d.eot	(from https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/font-awesome.min.css?v=21869632697367095781569321399)
15:34:46	77160/77160	---M--	200	added ('OK')	font/woff2	date:Tue,%2007%20May%202024%2009:40:11%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/18/assets/fontawesome-webfont3e6e.woff2	(from https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/font-awesome.min.css?v=21869632697367095781569321399)
15:34:49	77300/77300	---M--	200	added ('OK')	font/woff2	date:Wed,%2008%20May%202024%2009:49:48%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/18/assets/fontawesome-webfont3e6e.woff	(from https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/font-awesome.min.css?v=21869632697367095781569321399)
15:34:50	77300/77300	---M--	200	added ('OK')	font/woff2	date:Wed,%2008%20May%202024%2009:49:50%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/18/assets/fontawesome-webfont3e6e.ttf	(from https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/font-awesome.min.css?v=21869632697367095781569321399)
15:34:51	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2008%20May%202024%2009:49:50%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/18/assets/fontawesome-webfont3e6e.svg	(from https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/font-awesome.min.css?v=21869632697367095781569321399)
15:34:51	4178/4178	---M--	200	added ('OK')	image/gif	date:Mon,%2006%20May%202024%2003:04:56%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/ajax-loader.gif	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/18/assets/ajax-loader.gif	(from https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/slick-theme.css?v=101064838771465012011569321412)
15:34:52	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20May%202024%2009:49:52%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/slick.eot	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/18/assets/slick.eot	(from https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/slick-theme.css?v=101064838771465012011569321412)
15:34:52	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20May%202024%2009:49:52%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/slick.eot?	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/18/assets/slickd41d.eot	(from https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/slick-theme.css?v=101064838771465012011569321412)
15:34:52	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20May%202024%2009:49:52%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/slick.woff	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/18/assets/slick.woff	(from https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/slick-theme.css?v=101064838771465012011569321412)
15:34:53	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20May%202024%2009:49:53%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/slick.ttf	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/18/assets/slick.ttf	(from https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/slick-theme.css?v=101064838771465012011569321412)
15:34:53	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20May%202024%2009:49:53%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/slick.svg	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/18/assets/slick.svg	(from https://eurotas-demo.myshopify.com/cdn/shop/t/18/assets/slick-theme.css?v=101064838771465012011569321412)
15:34:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20May%202024%2009:49:54%20GMT	http://eurotas-demo.myshopify.com/robots.txt		(from https://eurotas-demo.myshopify.com/?_ab=0&_fd=0&_sc=1)
15:34:54	38043/38043	---MC-	200	added ('OK')	application/atom+xml	etag:W/%22cacheable:5ccc354a263e4f6cb24572a82fdb976c%22	https://eurotas-demo.myshopify.com/collections/all.atom	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/collections/all.atom	(from https://eurotas-demo.myshopify.com/collections/all)
15:34:55	162573/162573	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20May%202024%2009:49:54%20GMT	https://eurotas-demo.myshopify.com/collections/all?page=2	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/collections/all4658.html	(from https://eurotas-demo.myshopify.com/collections/all)
15:34:56	104575/104575	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20May%202024%2009:49:55%20GMT	https://eurotas-demo.myshopify.com/collections/POST	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/collections/POST	(from https://eurotas-demo.myshopify.com/collections/all)
15:34:56	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2008%20May%202024%2009:49:56%20GMT	https://eurotas-demo.myshopify.com/products/air-jordan-xxxiii?variant=19868461793334/?_ab=0&_fd=0&_sc=1&preview_theme_id=75346116662	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/products/air-jordan-xxxiii68c3	(from https://eurotas-demo.myshopify.com/collections/all)
15:34:56	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2008%20May%202024%2009:49:56%20GMT	https://eurotas-demo.myshopify.com/products/air-jordan-xxxiii?variant=19868461793334/?_ab=0&_fd=0&_sc=1&preview_theme_id=75346116662	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/products/air-jordan-xxxiii68c3	(from https://eurotas-demo.myshopify.com/collections/all)
15:34:56	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20May%202024%2009:49:56%20GMT	http://eurotas-demo.myshopify.com/cdn/shop/files/bg-blog.jpg?v=1613769904	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/files/bg-blogbc6b.jpg	(from https://eurotas-demo.myshopify.com/collections/all)
15:34:57	206746/206746	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20May%202024%2001:20:24%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/files/bg-blog.jpg?v=1613769904	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/files/bg-blogbc6b.jpg	(from https://eurotas-demo.myshopify.com/collections/all)
15:34:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20May%202024%2009:49:57%20GMT	https://eurotas-demo.myshopify.com/collections/all/products/air-jordan-xxxiii	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/collections/all/products/air-jordan-xxxiii	(from https://eurotas-demo.myshopify.com/collections/all)
15:34:59	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20May%202024%2009:49:58%20GMT	http://eurotas-demo.myshopify.com/cdn/shop/products/product-v1-img11.jpg?v=1565778588	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/products/product-v1-img11429e.jpg	(from https://eurotas-demo.myshopify.com/collections/all)
15:34:59	148095/148095	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20May%202024%2009:49:58%20GMT	https://eurotas-demo.myshopify.com/products/crazy-byw-x-shoes	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/products/crazy-byw-x-shoes.html	(from https://eurotas-demo.myshopify.com/collections/all)
15:34:59	7265/7265	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20May%202024%2009:49:59%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/products/product-v1-img11.jpg?v=1565778588	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/products/product-v1-img11429e.jpg	(from https://eurotas-demo.myshopify.com/collections/all)
15:35:01	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20May%202024%2009:50:00%20GMT	http://eurotas-demo.myshopify.com/cdn/shop/products/product-5_1525fd60-44a7-4300-8c09-7869ff6eb274.jpg?v=1553306015	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/products/product-5_1525fd60-44a7-4300-8c09-7869ff6eb27445af.jpg	(from https://eurotas-demo.myshopify.com/collections/all)
15:35:01	149453/149453	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20May%202024%2009:50:00%20GMT	https://eurotas-demo.myshopify.com/products/jordan-grind-2-unc	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/products/jordan-grind-2-unc.html	(from https://eurotas-demo.myshopify.com/collections/all)
15:35:01	8295/8295	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20May%202024%2009:50:01%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/products/product-5_1525fd60-44a7-4300-8c09-7869ff6eb274.jpg?v=1553306015	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/products/product-5_1525fd60-44a7-4300-8c09-7869ff6eb27445af.jpg	(from https://eurotas-demo.myshopify.com/collections/all)
15:35:02	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20May%202024%2009:50:01%20GMT	http://eurotas-demo.myshopify.com/cdn/shop/products/product-6.jpg?v=1553306016	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/products/product-6fa83.jpg	(from https://eurotas-demo.myshopify.com/collections/all)
15:35:03	12905/12905	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20May%202024%2009:50:02%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/products/product-6.jpg?v=1553306016	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/products/product-6fa83.jpg	(from https://eurotas-demo.myshopify.com/collections/all)
15:35:03	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20May%202024%2009:50:03%20GMT	http://eurotas-demo.myshopify.com/cdn/shop/products/product-7.jpg?v=1553306017	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/products/product-788e2.jpg	(from https://eurotas-demo.myshopify.com/collections/all)
15:35:03	9069/9069	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20May%202024%2009:50:03%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/products/product-7.jpg?v=1553306017	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/products/product-788e2.jpg	(from https://eurotas-demo.myshopify.com/collections/all)
15:35:04	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20May%202024%2009:50:03%20GMT	http://eurotas-demo.myshopify.com/cdn/shop/products/product-8.jpg?v=1553306017	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/products/product-888e2.jpg	(from https://eurotas-demo.myshopify.com/collections/all)
15:35:04	9298/9298	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20May%202024%2009:50:04%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/products/product-8.jpg?v=1553306017	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/products/product-888e2.jpg	(from https://eurotas-demo.myshopify.com/collections/all)
15:35:05	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20May%202024%2009:50:05%20GMT	http://eurotas-demo.myshopify.com/cdn/shop/products/product-v1-img7.jpg?v=1565778376	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/products/product-v1-img70a34.jpg	(from https://eurotas-demo.myshopify.com/collections/all)
15:35:05	148374/148374	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20May%202024%2009:50:05%20GMT	https://eurotas-demo.myshopify.com/products/jordan-zer0-1-low-n7	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/products/jordan-zer0-1-low-n7.html	(from https://eurotas-demo.myshopify.com/collections/all)
15:35:05	8681/8681	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20May%202024%2009:50:05%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/products/product-v1-img7.jpg?v=1565778376	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/products/product-v1-img70a34.jpg	(from https://eurotas-demo.myshopify.com/collections/all)
15:35:07	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20May%202024%2009:50:06%20GMT	http://eurotas-demo.myshopify.com/cdn/shop/products/product-v1-img6.jpg?v=1565778336	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/products/product-v1-img65dc7.jpg	(from https://eurotas-demo.myshopify.com/collections/all)
15:35:07	148423/148423	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20May%202024%2009:50:06%20GMT	https://eurotas-demo.myshopify.com/products/nemeziz-18-firm-ground-cleats	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/products/nemeziz-18-firm-ground-cleats.html	(from https://eurotas-demo.myshopify.com/collections/all)
15:35:07	7775/7775	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20May%202024%2009:50:07%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/products/product-v1-img6.jpg?v=1565778336	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/products/product-v1-img65dc7.jpg	(from https://eurotas-demo.myshopify.com/collections/all)
15:35:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20May%202024%2009:50:07%20GMT	https://eurotas-demo.myshopify.com/collections/all/products/air-jordan-xxxiii	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/collections/all/products/air-jordan-xxxiii	(from https://eurotas-demo.myshopify.com/collections/all)
15:35:08	114651/114651	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20May%202024%2009:50:08%20GMT	https://eurotas-demo.myshopify.com/collections/all?page=3	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/collections/all9ba9.html	(from https://eurotas-demo.myshopify.com/collections/all)
15:35:09	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2008%20May%202024%2009:50:09%20GMT	https://eurotas-demo.myshopify.com/products/air-jordan-xxxiii?variant=19868461793334/?_ab=0&_fd=0&_sc=1&preview_theme_id=75346116662	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/products/air-jordan-xxxiii68c3	(from https://eurotas-demo.myshopify.com/collections/all?_ab=0&_fd=0&_sc=1)
15:35:09	145531/145531	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20May%202024%2009:50:09%20GMT	https://eurotas-demo.myshopify.com/?_ab=0%26_fd=0%26_sc=1	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/index98b8.html	(from https://eurotas-demo.myshopify.com/?_ab=0&_fd=0&_sc=1&preview_theme_id=75346051126)
